9.520980156961511511e+02
1.165755813060634409e+03
1.396513145200081908e+03
1.647430854487823808e+03
1.904016351692105218e+03
2.166091724655452254e+03
2.431130450785057747e+03
2.688884811406666813e+03
2.948460765997688668e+03
3.210354045328678239e+03
3.473184278142263793e+03
3.709471106772740768e+03
3.915286450654686632e+03
4.118190911160824726e+03
4.331266774883815742e+03
4.541378702371197505e+03
4.720296561769675463e+03
4.912265082346694726e+03
5.074103679130715136e+03
5.216459453161383863e+03
