9.240424445676858056e-01
9.376765048177589934e-01
9.294132095515139635e-01
9.307331533228692111e-01
9.326433862024671173e-01
9.235845531961952570e-01
9.369625547425275425e-01
9.211387940985064082e-01
9.333700510489609803e-01
9.333723231685280286e-01
9.284902912055856827e-01
9.384672106689058158e-01
9.356286774649228422e-01
9.355713497745018481e-01
9.412331521324280859e-01
9.275940564183476900e-01
9.319436599214634409e-01
9.317356046450708806e-01
9.202083123321889158e-01
9.314446504728226550e-01
9.252029248608740764e-01
9.257302305940696696e-01
9.367570268896490138e-01
9.318475690286907032e-01
9.278472102966029977e-01
9.239891734773022502e-01
9.181094739112291014e-01
9.281078180159427760e-01
9.336226890495720188e-01
9.203766422465007313e-01
9.288976128984089975e-01
9.321343489691308326e-01
9.264957075844845180e-01
9.276216141509482371e-01
9.416770574964777873e-01
9.310863701328951914e-01
9.290240545678772888e-01
9.323670888478332586e-01
9.257167136177486544e-01
9.310253291646738427e-01
9.324102334752997212e-01
9.357306365733686349e-01
9.229054245281379520e-01
9.336919925665411180e-01
9.379130820693191151e-01
9.428905014866446610e-01
9.282523203512644816e-01
9.293935705869353914e-01
9.263240936544437920e-01
9.334116735912729723e-01
