8.652578178172483092e-01
8.732379947196267089e-01
8.664639742664655975e-01
8.777587715905346144e-01
8.765145407633552210e-01
8.474596023261335986e-01
8.747958349078728268e-01
8.863730658006718777e-01
8.906990046206152423e-01
8.896179836955273590e-01
