,dataset,scaling,method,k1,k2,ObjVal_Train,ObjVal_Test,Time_Elapsed,N_Iter
152,0,True,multistart_CCA,3,3,0.87444281016703,0.760963935142893,119.094115972519,-1
153,0,True,multistart_CCA,3,3,0.848064001344066,0.854748166843751,89.6121711730957,-1
154,0,True,multistart_CCA,3,3,0.868285510401156,0.799506617422311,116.285022735596,-1
155,0,True,benders_CCA_without,3,3,0.785816942627266,0.813632006746641,1009.65391564369,124
156,0,True,benders_CCA_without,3,3,0.748888522335828,0.737788451029267,1015.24535155296,226
157,0,True,benders_CCA_without,3,3,0.772707610844641,0.724179201366144,1006.66376161575,99
158,0,True,benders_CCA_without,3,3,0.774312553058606,0.722456685578757,1006.92037296295,148
159,0,True,benders_CCA_without,3,3,0.76155378254792,0.777482408245458,1009.41443324089,78
160,0,True,benders_CCA_with,3,3,0.80869654339556,0.823670145530396,1002.82464003563,315
161,0,True,benders_CCA_with,3,3,0.774934280980948,0.78132551185079,1048.04845261574,465
162,0,True,benders_CCA_with,3,3,0.840396222022361,0.810535962482177,1001.12163949013,1063
163,0,True,benders_CCA_with,3,3,0.82882473044639,0.77866752720704,1000.61525440216,850
164,0,True,benders_CCA_with,3,3,0.856876506125776,0.827682925617551,1000.59896039963,1052
