,dataset,method,k1,k2,ObjVal_Train,ObjVal_Test,Time_Elapsed,N_Iter
77,6,kernelsearch_CCA_without,3,3,1.0000264573054152,0.999627323569194,480.64840841293335,-1
78,6,kernelsearch_CCA_without,3,3,0.999999999999404,1.0,193.59409046173096,-1
79,6,kernelsearch_CCA_with,3,3,1.000294576090893,0.999989286429337,296.526478767395,-1
80,6,kernelsearch_CCA_with,3,3,0.999988020197111,0.9998396366293352,455.4639024734497,-1
81,6,kernelsearch_CCA_with,3,3,0.9999999999994243,1.0000000000000002,521.7731428146362,-1
82,6,kernelsearch_CCA_with,3,3,1.0000264573054152,0.999627323569194,480.9026026725769,-1
83,6,kernelsearch_CCA_with,3,3,0.999999999999404,1.0,192.5000560283661,-1
84,6,combined_CCA,3,3,1.0006147491801485,0.9999088647755996,0.5523488521575928,-1
85,6,combined_CCA,3,3,1.0005556073462054,0.9998157506541288,0.6014876365661621,-1
86,6,combined_CCA,3,3,1.000706152410635,0.9998332299709568,0.6226258277893066,-1
87,6,combined_CCA,3,3,1.000660299187315,0.9999224873188208,0.6000087261199951,-1
88,6,combined_CCA,3,3,1.0006295018912492,0.9999266025772492,0.6123805046081543,-1
89,7,greedy_CCA,2,2,0.9999999999994128,1.0,0.0885772705078125,-1
90,7,greedy_CCA,2,2,0.9999999999993884,1.0,0.0879616737365722,-1
91,7,greedy_CCA,2,2,0.9999999999994246,1.0,0.0880618095397949,-1
92,7,greedy_CCA,2,2,0.9999999999993814,1.0,0.0875768661499023,-1
93,7,greedy_CCA,2,2,0.999999999999404,1.0,0.0873739719390869,-1
94,7,CCA_without,2,2,0.9610778434714148,0.9548562024424974,4.593358039855957,-1
95,7,CCA_without,2,2,0.9999999999993882,1.0000000000000002,4.421436309814453,-1
96,7,CCA_without,2,2,0.9466803320038752,0.8794617530894673,7.552354574203491,-1
97,7,CCA_without,2,2,0.989074180371419,0.9966219853524868,6.123736619949341,-1
98,7,CCA_without,2,2,0.9999995484893712,0.9999999999714194,4.132877588272095,-1
99,7,CCA_with,2,2,0.9999913119724492,0.9999875301727578,4.734885215759277,3
100,7,CCA_with,2,2,0.9999999999993882,1.0000000000000002,4.242747068405151,1
101,7,CCA_with,2,2,0.9999999912120486,0.9999999993610384,8.205798387527466,3
102,7,CCA_with,2,2,0.999999887596192,0.9999999910061812,5.58761739730835,3
103,7,CCA_with,2,2,0.9999995484893712,0.9999999999714194,4.614482879638672,1
104,7,multistart_CCA,2,2,0.5285032182777747,0.2650983839009923,3.7460861206054688,-1
105,7,multistart_CCA,2,2,0.9999920635039878,0.9999951628281086,4.073925971984863,-1
106,7,multistart_CCA,2,2,0.9999989219664857,0.999999139700938,3.512965679168701,-1
107,7,multistart_CCA,2,2,0.5797745650670579,-0.013210523653296,3.2402846813201904,-1
108,7,multistart_CCA,2,2,0.9999413616509688,0.9999715657560372,3.853438377380371,-1
109,7,benders_CCA_without,2,2,0.9997578143197112,0.9999946535765212,1.2565011978149414,31
110,7,benders_CCA_without,2,2,0.9997795242085316,0.9997279847099324,0.2586355209350586,5
111,7,benders_CCA_without,2,2,1.0002130213309788,0.9999218007103996,1.9223778247833248,35
112,7,benders_CCA_without,2,2,0.9999991085211744,0.9999995596938308,1.4734292030334473,27
113,7,benders_CCA_without,2,2,0.9992940588748088,0.9987763279492764,1.0919229984283447,28
